"","yr","mm","dd","hr","mn","wdir_deg_t","wspd_m_s","pres_h_pa","atmp_deg_c","wtmp_deg_c","date","submission_id","common_name","scientific_name","taxonomic_order","count","state_province","county","location_id","location","latitude","longitude","time","protocol","duration_min","all_obs_reported","distance_traveled_km","area_covered_ha","number_of_observers","breeding_code","observation_details","checklist_comments","ml_catalog_numbers","wspd_mph","beaufort_ws","comp_dir","day_time","count2"
"9424",2024,11,"12","07","11",20,1.5,1021.7,10.9,11.8,2024-11-12,"S202421958","Surf Scoter","Melanitta perspicillata",703,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292291 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,3.3555,"2","N",2024-11-12 07:00:00,9
"9425",2024,11,"12","07","11",20,1.5,1021.7,10.9,11.8,2024-11-12,"S202421958","Red-throated Loon","Gavia stellata",6848,312,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292291 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,3.3555,"2","N",2024-11-12 07:00:00,312
"9426",2024,11,"12","07","11",20,1.5,1021.7,10.9,11.8,2024-11-12,"S202421958","Pacific Loon","Gavia pacifica",6852,250,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292291 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,3.3555,"2","N",2024-11-12 07:00:00,250
"9427",2024,11,"12","08","11",0,0,1022,10.8,11.8,2024-11-12,"S202421964","Surf Scoter","Melanitta perspicillata",703,34,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,NA,NA,0,"0",NA,2024-11-12 08:00:00,34
"9428",2024,11,"12","08","11",0,0,1022,10.8,11.8,2024-11-12,"S202421964","Red-throated Loon","Gavia stellata",6848,109,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,NA,NA,0,"0",NA,2024-11-12 08:00:00,109
"9429",2024,11,"12","08","11",0,0,1022,10.8,11.8,2024-11-12,"S202421964","Pacific Loon","Gavia pacifica",6852,83,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,NA,NA,0,"0",NA,2024-11-12 08:00:00,83
"9430",2024,11,"12","09","11",30,3.1,1021.7,10.5,11.8,2024-11-12,"S202421971","Surf Scoter","Melanitta perspicillata",703,25,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","NNE",2024-11-12 09:00:00,25
"9431",2024,11,"12","09","11",30,3.1,1021.7,10.5,11.8,2024-11-12,"S202421971","Red-throated Loon","Gavia stellata",6848,68,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","NNE",2024-11-12 09:00:00,68
"9432",2024,11,"12","09","11",30,3.1,1021.7,10.5,11.8,2024-11-12,"S202421971","Pacific Loon","Gavia pacifica",6852,53,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","NNE",2024-11-12 09:00:00,53
"9433",2024,11,"12","10","11",70,1,1022.2,10.7,11.8,2024-11-12,"S202421978","Surf Scoter","Melanitta perspicillata",703,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","ENE",2024-11-12 10:00:00,2
"9434",2024,11,"12","10","11",70,1,1022.2,10.7,11.8,2024-11-12,"S202421978","Red-throated Loon","Gavia stellata",6848,41,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","ENE",2024-11-12 10:00:00,41
"9435",2024,11,"12","10","11",70,1,1022.2,10.7,11.8,2024-11-12,"S202421978","Pacific Loon","Gavia pacifica",6852,16,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","ENE",2024-11-12 10:00:00,16
"9436",2024,11,"12","11","11",360,2.1,1022,10.5,11.9,2024-11-12,"S202421992","Surf Scoter","Melanitta perspicillata",703,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","NNW",2024-11-12 11:00:00,3
"9437",2024,11,"12","11","11",360,2.1,1022,10.5,11.9,2024-11-12,"S202421992","Red-throated Loon","Gavia stellata",6848,34,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","NNW",2024-11-12 11:00:00,34
"9438",2024,11,"12","11","11",360,2.1,1022,10.5,11.9,2024-11-12,"S202421992","Pacific Loon","Gavia pacifica",6852,10,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","NNW",2024-11-12 11:00:00,10
"9439",2024,11,"12","12","11",20,2.6,1022.1,9.9,11.8,2024-11-12,"S202421998","Surf Scoter","Melanitta perspicillata",703,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,5.8162,"2","N",2024-11-12 12:00:00,6
"9440",2024,11,"12","12","11",20,2.6,1022.1,9.9,11.8,2024-11-12,"S202421998","Red-throated Loon","Gavia stellata",6848,33,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,5.8162,"2","N",2024-11-12 12:00:00,33
"9441",2024,11,"12","12","11",20,2.6,1022.1,9.9,11.8,2024-11-12,"S202421998","Pacific Loon","Gavia pacifica",6852,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,5.8162,"2","N",2024-11-12 12:00:00,9
"9442",2024,11,"12","13","11",50,2.1,1023.1,9.4,11.8,2024-11-12,"S202422002","Surf Scoter","Melanitta perspicillata",703,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","NE",2024-11-12 13:00:00,3
"9443",2024,11,"12","13","11",50,2.1,1023.1,9.4,11.8,2024-11-12,"S202422002","Red-throated Loon","Gavia stellata",6848,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","NE",2024-11-12 13:00:00,6
"9444",2024,11,"12","13","11",50,2.1,1023.1,9.4,11.8,2024-11-12,"S202422002","Pacific Loon","Gavia pacifica",6852,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","NE",2024-11-12 13:00:00,2
"9445",2024,11,"12","15","11",30,2.6,1023.5,9.1,11.8,2024-11-12,"S202422017","Surf Scoter","Melanitta perspicillata",703,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,5.8162,"2","NNE",2024-11-12 15:00:00,1
"9446",2024,11,"12","15","11",30,2.6,1023.5,9.1,11.8,2024-11-12,"S202422017","Pacific Loon","Gavia pacifica",6852,5,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,5.8162,"2","NNE",2024-11-12 15:00:00,5
"9447",2024,11,"12","16","11",30,3.6,1024.4,8.9,11.9,2024-11-12,"S202422023","Surf Scoter","Melanitta perspicillata",703,36,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",70,1,NA,NA,3,NA,NA,NA,NA,8.0532,"3","NNE",2024-11-12 16:00:00,36
"9448",2024,11,"12","16","11",30,3.6,1024.4,8.9,11.9,2024-11-12,"S202422023","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",70,1,NA,NA,3,NA,NA,NA,NA,8.0532,"3","NNE",2024-11-12 16:00:00,3
"9449",2024,11,"12","16","11",30,3.6,1024.4,8.9,11.9,2024-11-12,"S202422023","Pacific Loon","Gavia pacifica",6852,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",70,1,NA,NA,3,NA,NA,NA,NA,8.0532,"3","NNE",2024-11-12 16:00:00,7
"9450",2024,11,"13","06","11",30,2.6,1021.4,11.4,12,2024-11-13,"S202424096","Surf Scoter","Melanitta perspicillata",703,32,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:12:00,"eBird - Stationary Count",48,1,NA,NA,3,NA,NA,NA,NA,5.8162,"2","NNE",2024-11-13 06:00:00,32
"9451",2024,11,"13","06","11",30,2.6,1021.4,11.4,12,2024-11-13,"S202424096","Red-throated Loon","Gavia stellata",6848,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:12:00,"eBird - Stationary Count",48,1,NA,NA,3,NA,NA,NA,NA,5.8162,"2","NNE",2024-11-13 06:00:00,6
"9452",2024,11,"13","06","11",30,2.6,1021.4,11.4,12,2024-11-13,"S202424096","Pacific Loon","Gavia pacifica",6852,24,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:12:00,"eBird - Stationary Count",48,1,NA,NA,3,NA,NA,NA,NA,5.8162,"2","NNE",2024-11-13 06:00:00,24
"9453",2024,11,"13","07","11",350,2.6,1021.4,11,11.9,2024-11-13,"S202424085","Surf Scoter","Melanitta perspicillata",703,66,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,NA,NA,5.8162,"2","NNW",2024-11-13 07:00:00,66
"9454",2024,11,"13","07","11",350,2.6,1021.4,11,11.9,2024-11-13,"S202424085","Red-throated Loon","Gavia stellata",6848,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,NA,NA,5.8162,"2","NNW",2024-11-13 07:00:00,7
"9455",2024,11,"13","07","11",350,2.6,1021.4,11,11.9,2024-11-13,"S202424085","Pacific Loon","Gavia pacifica",6852,109,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,NA,NA,5.8162,"2","NNW",2024-11-13 07:00:00,109
"9456",2024,11,"13","08","11",20,3.1,1021,10.8,11.9,2024-11-13,"S202424079","Surf Scoter","Melanitta perspicillata",703,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","N",2024-11-13 08:00:00,1
"9457",2024,11,"13","08","11",20,3.1,1021,10.8,11.9,2024-11-13,"S202424079","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","N",2024-11-13 08:00:00,3
"9458",2024,11,"13","08","11",20,3.1,1021,10.8,11.9,2024-11-13,"S202424079","Pacific Loon","Gavia pacifica",6852,37,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","N",2024-11-13 08:00:00,37
"9459",2024,11,"13","09","11",20,4.1,1020.6,10.9,11.9,2024-11-13,"S202424074","Red-throated Loon","Gavia stellata",6848,16,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","N",2024-11-13 09:00:00,16
"9460",2024,11,"13","09","11",20,4.1,1020.6,10.9,11.9,2024-11-13,"S202424074","Pacific Loon","Gavia pacifica",6852,153,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","N",2024-11-13 09:00:00,153
"9461",2024,11,"13","10","11",30,4.1,1020.1,10.3,12,2024-11-13,"S202424069","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","NNE",2024-11-13 10:00:00,1
"9462",2024,11,"13","10","11",30,4.1,1020.1,10.3,12,2024-11-13,"S202424069","Pacific Loon","Gavia pacifica",6852,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","NNE",2024-11-13 10:00:00,14
"9463",2024,11,"13","11","11",30,6.2,1019.3,10.5,12,2024-11-13,"S202424064","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,13.8694,"4","NNE",2024-11-13 11:00:00,1
"9464",2024,11,"13","11","11",30,6.2,1019.3,10.5,12,2024-11-13,"S202424064","Pacific Loon","Gavia pacifica",6852,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,13.8694,"4","NNE",2024-11-13 11:00:00,3
"9465",2024,11,"13","12","11",30,6.2,1019,10.2,12,2024-11-13,"S202424061","Pacific Loon","Gavia pacifica",6852,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,13.8694,"4","NNE",2024-11-13 12:00:00,4
"9466",2024,11,"13","13","11",30,7.2,1018.7,9.5,12,2024-11-13,"S202424054","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","NNE",2024-11-13 13:00:00,3
"9467",2024,11,"13","13","11",30,7.2,1018.7,9.5,12,2024-11-13,"S202424054","Pacific Loon","Gavia pacifica",6852,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","NNE",2024-11-13 13:00:00,9
"9468",2024,11,"13","14","11",30,6.2,1019.1,8.9,11.9,2024-11-13,"S202424048","Surf Scoter","Melanitta perspicillata",703,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,13.8694,"4","NNE",2024-11-13 14:00:00,7
"9469",2024,11,"13","14","11",30,6.2,1019.1,8.9,11.9,2024-11-13,"S202424048","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,13.8694,"4","NNE",2024-11-13 14:00:00,3
"9470",2024,11,"13","14","11",30,6.2,1019.1,8.9,11.9,2024-11-13,"S202424048","Pacific Loon","Gavia pacifica",6852,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,13.8694,"4","NNE",2024-11-13 14:00:00,2
"9471",2024,11,"13","15","11",50,4.6,1019.9,8.6,11.9,2024-11-13,"S202424039","Surf Scoter","Melanitta perspicillata",703,41,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,10.2902,"3","NE",2024-11-13 15:00:00,41
"9472",2024,11,"13","15","11",50,4.6,1019.9,8.6,11.9,2024-11-13,"S202424039","Pacific Loon","Gavia pacifica",6852,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,10.2902,"3","NE",2024-11-13 15:00:00,1
"9473",2024,11,"13","16","11",30,4.6,1020.5,9,11.9,2024-11-13,"S202718415","Surf Scoter","Melanitta perspicillata",703,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292290 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,10.2902,"3","NNE",2024-11-13 16:00:00,1
"9474",2024,11,"13","16","11",30,4.6,1020.5,9,11.9,2024-11-13,"S202718415","Pacific Loon","Gavia pacifica",6852,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292290 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,10.2902,"3","NNE",2024-11-13 16:00:00,1
"9475",2024,11,"14","06","11",10,1.5,1019.8,12.2,13.1,2024-11-14,"S202512069","Surf Scoter","Melanitta perspicillata",703,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:20:00,"eBird - Stationary Count",40,1,NA,NA,3,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292646 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,3.3555,"2","N",2024-11-14 06:00:00,3
"9476",2024,11,"14","06","11",10,1.5,1019.8,12.2,13.1,2024-11-14,"S202512069","Red-throated Loon","Gavia stellata",6848,13,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:20:00,"eBird - Stationary Count",40,1,NA,NA,3,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292646 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,3.3555,"2","N",2024-11-14 06:00:00,13
"9477",2024,11,"14","06","11",10,1.5,1019.8,12.2,13.1,2024-11-14,"S202512069","Pacific Loon","Gavia pacifica",6852,8,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:20:00,"eBird - Stationary Count",40,1,NA,NA,3,NA,NA,"This checklist is part of the 2024 Pt. Pinos Seawatch, which is a program of Monterey Audubon. To access the cumulative report and a brief narrative of the day see https://ebird.org/tripreport/292646 , and for cumulative numbers for all of November 2024 see https://ebird.org/tripreport/289351",NA,3.3555,"2","N",2024-11-14 06:00:00,8
"9478",2024,11,"14","07","11",30,1.5,1020,11.9,13,2024-11-14,"S202512090","Red-throated Loon","Gavia stellata",6848,8,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,3.3555,"2","NNE",2024-11-14 07:00:00,8
"9479",2024,11,"14","07","11",30,1.5,1020,11.9,13,2024-11-14,"S202512090","Pacific Loon","Gavia pacifica",6852,82,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,3.3555,"2","NNE",2024-11-14 07:00:00,82
"9480",2024,11,"14","08","11",20,2.1,1019.5,11.8,12.9,2024-11-14,"S202512100","Surf Scoter","Melanitta perspicillata",703,11,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","N",2024-11-14 08:00:00,11
"9481",2024,11,"14","08","11",20,2.1,1019.5,11.8,12.9,2024-11-14,"S202512100","Red-throated Loon","Gavia stellata",6848,16,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","N",2024-11-14 08:00:00,16
"9482",2024,11,"14","08","11",20,2.1,1019.5,11.8,12.9,2024-11-14,"S202512100","Pacific Loon","Gavia pacifica",6852,151,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","N",2024-11-14 08:00:00,151
"9483",2024,11,"14","09","11",360,1.5,1019.3,11.7,12.9,2024-11-14,"S202512105","Surf Scoter","Melanitta perspicillata",703,63,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,3.3555,"2","NNW",2024-11-14 09:00:00,63
"9484",2024,11,"14","09","11",360,1.5,1019.3,11.7,12.9,2024-11-14,"S202512105","Red-throated Loon","Gavia stellata",6848,22,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,3.3555,"2","NNW",2024-11-14 09:00:00,22
"9485",2024,11,"14","09","11",360,1.5,1019.3,11.7,12.9,2024-11-14,"S202512105","Pacific Loon","Gavia pacifica",6852,609,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,3.3555,"2","NNW",2024-11-14 09:00:00,609
"9486",2024,11,"14","10","11",360,1,1019.3,11.5,12.9,2024-11-14,"S202512117","Surf Scoter","Melanitta perspicillata",703,17,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","NNW",2024-11-14 10:00:00,17
"9487",2024,11,"14","10","11",360,1,1019.3,11.5,12.9,2024-11-14,"S202512117","Red-throated Loon","Gavia stellata",6848,11,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","NNW",2024-11-14 10:00:00,11
"9488",2024,11,"14","10","11",360,1,1019.3,11.5,12.9,2024-11-14,"S202512117","Pacific Loon","Gavia pacifica",6852,451,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","NNW",2024-11-14 10:00:00,451
"9489",2024,11,"14","11","11",10,2.1,1018.8,11.6,12.9,2024-11-14,"S202512128","Surf Scoter","Melanitta perspicillata",703,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","N",2024-11-14 11:00:00,14
"9490",2024,11,"14","11","11",10,2.1,1018.8,11.6,12.9,2024-11-14,"S202512128","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","N",2024-11-14 11:00:00,3
"9491",2024,11,"14","11","11",10,2.1,1018.8,11.6,12.9,2024-11-14,"S202512128","Pacific Loon","Gavia pacifica",6852,108,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","N",2024-11-14 11:00:00,108
"9492",2024,11,"14","12","11",20,3.1,1018.6,11.6,12.8,2024-11-14,"S202512143","Surf Scoter","Melanitta perspicillata",703,159,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","N",2024-11-14 12:00:00,159
"9493",2024,11,"14","12","11",20,3.1,1018.6,11.6,12.8,2024-11-14,"S202512143","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","N",2024-11-14 12:00:00,3
"9494",2024,11,"14","12","11",20,3.1,1018.6,11.6,12.8,2024-11-14,"S202512143","Pacific Loon","Gavia pacifica",6852,163,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","N",2024-11-14 12:00:00,163
